;인덱스		
;그룹		
;아이템 인덱스		
;확률		
;		
;		1000000000 = 100
964	1009	1644737
964	1202	1644737
964	1203	1644737
964	1204	1644737
964	1302	1644737
964	1303	1644737
964	1304	1644737
964	1505	1644737
964	1506	1644737
964	1507	1644737
964	1508	1644736
964	1509	1644736
964	2406	1644736
964	2407	1644736
964	2408	1644736
964	2409	1644736
964	2410	1644736
964	2506	1644736
964	2507	1644736
964	2508	1644736
964	2509	1644736
964	2510	1644736
964	11	63830
964	12	63830
964	13	63830
964	14	63830
964	15	63830
964	16	63830
964	17	63830
964	111	63830
964	112	63830
964	113	63830
964	114	63830
964	115	63830
964	116	63830
964	117	63830
964	211	63830
964	212	63830
964	213	63830
964	214	63830
964	215	63830
964	216	63830
964	217	63830
964	311	63830
964	312	63830
964	313	63830
964	314	63830
964	315	63830
964	316	63830
964	317	63830
964	410	63830
964	411	63830
964	412	63830
964	413	63830
964	414	63830
964	415	63830
964	510	63830
964	511	63830
964	512	63830
964	513	63830
964	514	63830
964	515	63830
964	610	63830
964	611	63830
964	612	63830
964	613	63830
964	614	63830
964	615	63830
964	710	63830
964	711	63830
964	712	63830
964	713	63830
964	714	63830
964	715	63830
964	810	63830
964	811	63830
964	812	63830
964	813	63830
964	814	63830
964	815	63830
964	910	63830
964	911	63830
964	912	63830
964	913	63830
964	914	63830
964	915	63830
964	1010	63830
964	1011	63830
964	1012	63830
964	1013	63830
964	1014	63830
964	1015	63830
964	1205	63830
964	1206	63830
964	1305	63830
964	1306	63830
964	1510	63829
964	1511	63829
964	1512	63829
964	1513	63829
964	1514	63829
964	1515	63829
964	2411	63829
964	2412	63829
964	2413	63829
964	2414	63829
964	2415	63829
964	2416	63829
964	2417	63829
964	2511	63829
964	2512	63829
964	2513	63829
964	2514	63829
964	2515	63829
964	2516	63829
964	2517	63829
964	18	4286
964	19	4286
964	20	4286
964	21	4286
964	22	4286
964	23	4286
964	118	4286
964	119	4286
964	120	4286
964	121	4286
964	122	4286
964	123	4286
964	218	4286
964	219	4286
964	220	4286
964	221	4286
964	222	4286
964	223	4286
964	318	4286
964	319	4286
964	320	4286
964	321	4286
964	322	4286
964	323	4286
964	416	4286
964	417	4286
964	418	4286
964	419	4286
964	516	4286
964	517	4286
964	518	4286
964	519	4286
964	616	4286
964	617	4286
964	618	4286
964	619	4286
964	716	4286
964	717	4286
964	718	4286
964	719	4286
964	816	4286
964	817	4286
964	818	4286
964	819	4286
964	916	4286
964	917	4286
964	918	4286
964	919	4286
964	1016	4286
964	1017	4286
964	1018	4285
964	1019	4285
964	1207	4285
964	1307	4285
964	1516	4285
964	1517	4285
964	1518	4285
964	1519	4285
964	2418	4285
964	2419	4285
964	2420	4285
964	2421	4285
964	2422	4285
964	2423	4285
964	2518	4285
964	2519	4285
964	2520	4285
964	2521	4285
964	2522	4285
964	2523	4285
964	24	375
964	124	375
964	224	375
964	324	375
964	2424	375
964	2524	375
964	420	375
964	520	375
964	620	375
964	720	375
964	820	375
964	920	375
964	1020	375
964	1208	375
964	1308	375
964	1520	375
964	1191	2500000
964	1192	1500000
964	1193	600000
964	1194	5000
964	3601	2500000
964	3607	1500000
964	3613	160000
964	3619	1200
964	5304	1666666
964	5305	1666667
964	5306	1666667
964	5307	40000
964	5308	40000
964	5309	40000
964	5338	300000
964	5339	60000
964	5335	50000000
964	6706	50000000
964	5334	10000000
964	5002	100000000
964	5502	500000
964	5503	500000
964	5504	500000
964	5505	500000
964	5506	500000
964	5501	97500000
964	3902	50000000
964	3903	20000000
964	3904	2500000
964	3905	150000000
964	2906	98473900
964	3006	98473900
;용의요새3		
965	1	1953125
965	2	1953125
965	3	1953125
965	4	1953125
965	5	1953125
965	101	1953125
965	102	1953125
965	103	1953125
965	104	1953125
965	105	1953125
965	201	1953125
965	202	1953125
965	203	1953125
965	204	1953125
965	205	1953125
965	301	1953125
965	302	1953125
965	303	1953125
965	304	1953125
965	305	1953125
965	401	1953125
965	402	1953125
965	403	1953125
965	404	1953125
965	501	1953125
965	502	1953125
965	503	1953125
965	504	1953125
965	601	1953125
965	602	1953125
965	603	1953125
965	604	1953125
965	701	1953125
965	702	1953125
965	703	1953125
965	704	1953125
965	801	1953125
965	802	1953125
965	803	1953125
965	804	1953125
965	901	1953125
965	902	1953125
965	903	1953125
965	904	1953125
965	1001	1953125
965	1002	1953125
965	1003	1953125
965	1004	1953125
965	1201	1953125
965	1301	1953125
965	1501	1953125
965	1502	1953125
965	1503	1953125
965	1504	1953125
965	2401	1953125
965	2402	1953125
965	2403	1953125
965	2404	1953125
965	2405	1953125
965	2501	1953125
965	2502	1953125
965	2503	1953125
965	2504	1953125
965	2505	1953125
965	6	1644737
965	7	1644737
965	8	1644737
965	9	1644737
965	10	1644737
965	106	1644737
965	107	1644737
965	108	1644737
965	109	1644737
965	110	1644737
965	206	1644737
965	207	1644737
965	208	1644737
965	209	1644737
965	210	1644737
965	306	1644737
965	307	1644737
965	308	1644737
965	309	1644737
965	310	1644737
965	405	1644737
965	406	1644737
965	407	1644737
965	408	1644737
965	409	1644737
965	505	1644737
965	506	1644737
965	507	1644737
965	508	1644737
965	509	1644737
965	605	1644737
965	606	1644737
965	607	1644737
965	608	1644737
965	609	1644737
965	705	1644737
965	706	1644737
965	707	1644737
965	708	1644737
965	709	1644737
965	805	1644737
965	806	1644737
965	807	1644737
965	808	1644737
965	809	1644737
965	905	1644737
965	906	1644737
965	907	1644737
965	908	1644737
965	909	1644737
965	1005	1644737
965	1006	1644737
965	1007	1644737
965	1008	1644737
965	1009	1644737
965	1202	1644737
965	1203	1644737
965	1204	1644737
965	1302	1644737
965	1303	1644737
965	1304	1644737
965	1505	1644737
965	1506	1644737
965	1507	1644737
965	1508	1644736
965	1509	1644736
965	2406	1644736
965	2407	1644736
965	2408	1644736
965	2409	1644736
965	2410	1644736
965	2506	1644736
965	2507	1644736
965	2508	1644736
965	2509	1644736
965	2510	1644736
965	11	63830
965	12	63830
965	13	63830
965	14	63830
965	15	63830
965	16	63830
965	17	63830
965	111	63830
965	112	63830
965	113	63830
965	114	63830
965	115	63830
965	116	63830
965	117	63830
965	211	63830
965	212	63830
965	213	63830
965	214	63830
965	215	63830
965	216	63830
965	217	63830
965	311	63830
965	312	63830
965	313	63830
965	314	63830
965	315	63830
965	316	63830
965	317	63830
965	410	63830
965	411	63830
965	412	63830
965	413	63830
965	414	63830
965	415	63830
965	510	63830
965	511	63830
965	512	63830
965	513	63830
965	514	63830
965	515	63830
965	610	63830
965	611	63830
965	612	63830
965	613	63830
965	614	63830
965	615	63830
965	710	63830
965	711	63830
965	712	63830
965	713	63830
965	714	63830
965	715	63830
965	810	63830
965	811	63830
965	812	63830
965	813	63830
965	814	63830
965	815	63830
965	910	63830
965	911	63830
965	912	63830
965	913	63830
965	914	63830
965	915	63830
965	1010	63830
965	1011	63830
965	1012	63830
965	1013	63830
965	1014	63830
965	1015	63830
965	1205	63830
965	1206	63830
965	1305	63830
965	1306	63830
965	1510	63829
965	1511	63829
965	1512	63829
965	1513	63829
965	1514	63829
965	1515	63829
965	2411	63829
965	2412	63829
965	2413	63829
965	2414	63829
965	2415	63829
965	2416	63829
965	2417	63829
965	2511	63829
965	2512	63829
965	2513	63829
965	2514	63829
965	2515	63829
965	2516	63829
965	2517	63829
965	18	8572
965	19	8572
965	20	8572
965	21	8572
965	22	8572
965	23	8572
965	118	8572
965	119	8572
965	120	8572
965	121	8572
965	122	8572
965	123	8572
965	218	8572
965	219	8572
965	220	8572
965	221	8572
965	222	8572
965	223	8572
965	318	8572
965	319	8572
965	320	8572
965	321	8572
965	322	8572
965	323	8572
965	416	8572
965	417	8572
965	418	8572
965	419	8572
965	516	8572
965	517	8572
965	518	8571
965	519	8571
965	616	8571
965	617	8571
965	618	8571
965	619	8571
965	716	8571
965	717	8571
965	718	8571
965	719	8571
965	816	8571
965	817	8571
965	818	8571
965	819	8571
965	916	8571
965	917	8571
965	918	8571
965	919	8571
965	1016	8571
965	1017	8571
965	1018	8571
965	1019	8571
965	1207	8571
965	1307	8571
965	1516	8571
965	1517	8571
965	1518	8571
965	1519	8571
965	2418	8571
965	2419	8571
965	2420	8571
965	2421	8571
965	2422	8571
965	2423	8571
965	2518	8571
965	2519	8571
965	2520	8571
965	2521	8571
965	2522	8571
965	2523	8571
965	24	938
965	124	938
965	224	938
965	324	938
965	2424	938
965	2524	938
965	420	938
965	520	938
965	620	937
965	720	937
965	820	937
965	920	937
965	1020	937
965	1208	937
965	1308	937
965	1520	937
965	1191	2500000
965	1192	1500000
965	1193	600000
965	1194	5000
965	3601	2500000
965	3607	1500000
965	3613	160000
965	3619	1200
965	5304	1666666
965	5305	1666667
965	5306	1666667
965	5307	100000
965	5308	100000
965	5309	100000
965	5338	750000
965	5339	150000
965	5335	50000000
965	6706	50000000
965	5334	10000000
965	5002	100000000
965	5502	500000
965	5503	500000
965	5504	500000
965	5505	500000
965	5506	500000
965	5501	97500000
965	3902	50000000
965	3903	20000000
965	3904	2500000
965	3905	150000000
965	2906	97959400
965	3006	97959400
;용의요새 보스		
966	24	31250000
966	124	31250000
966	224	31250000
966	324	31250000
966	2424	31250000
966	2524	31250000
966	420	31250000
966	520	31250000
966	620	31250000
966	720	31250000
966	820	31250000
966	920	31250000
966	1020	31250000
966	1208	31250000
966	1308	31250000
966	1520	31250000
966	18	3571429
966	19	3571429
966	20	3571429
966	21	3571429
966	22	3571429
966	23	3571429
966	118	3571429
966	119	3571429
966	120	3571429
966	121	3571429
966	122	3571429
966	123	3571429
966	218	3571429
966	219	3571429
966	220	3571429
966	221	3571429
966	222	3571429
966	223	3571429
966	318	3571429
966	319	3571429
966	320	3571429
966	321	3571429
966	322	3571429
966	323	3571429
966	416	3571429
966	417	3571429
966	418	3571429
966	419	3571429
966	516	3571429
966	517	3571429
966	518	3571429
966	519	3571429
966	616	3571429
966	617	3571429
966	618	3571429
966	619	3571429
966	716	3571429
966	717	3571429
966	718	3571429
966	719	3571429
966	816	3571428
966	817	3571428
966	818	3571428
966	819	3571428
966	916	3571428
966	917	3571428
966	918	3571428
966	919	3571428
966	1016	3571428
966	1017	3571428
966	1018	3571428
966	1019	3571428
966	1207	3571428
966	1307	3571428
966	1516	3571428
966	1517	3571428
966	1518	3571428
966	1519	3571428
966	2418	3571428
966	2419	3571428
966	2420	3571428
966	2421	3571428
966	2422	3571428
966	2423	3571428
966	2518	3571428
966	2519	3571428
966	2520	3571428
966	2521	3571428
966	2522	3571428
966	2523	3571428
966	4105	14705882
966	4115	14705882
966	4125	14705882
966	4135	14705882
966	4213	14705882
966	4214	14705882
966	4219	14705882
966	4303	14705882
966	4304	14705882
966	4305	14705882
966	4306	14705882
966	4401	14705883
966	4402	14705883
966	4903	14705883
966	4220	14705883
966	4307	14705883
966	4308	14705883
;지하연무관 2층 UI		
967	5002	50000
967	5334	50000
967	5003	100000
967	3101	160000
967	3102	80000
967	3103	40000
967	3104	10000
967	5335	60000
967	6042	120000
967	3402	70000
967	23001	20000
967	23002	20000
967	23003	20000
967	23004	20000
967	23005	250000
967	23006	250000
967	23007	250000
967	23008	250000
;지하연무관 3층 UI		
968	5002	50000
968	5334	50000
968	5003	100000
968	3101	160000
968	3102	80000
968	3103	40000
968	3104	10000
968	5335	60000
968	6042	120000
968	3402	70000
968	23005	250000
968	23006	250000
968	23007	250000
968	23008	250000
968	23009	50000
968	23010	50000
968	23011	50000
968	23012	50000
;지하연무관 4층 UI		
969	5002	50000
969	5334	50000
969	5003	100000
969	3101	160000
969	3102	80000
969	3103	40000
969	3104	10000
969	5335	60000
969	6042	120000
969	3402	70000
969	23009	100000
969	23010	100000
969	23011	100000
969	23012	100000
969	23013	20000
969	23014	20000
969	23015	20000
969	23016	20000
;지하연무관 5층 UI		
970	5002	50000
970	5334	50000
970	5003	100000
970	3101	160000
970	3102	80000
970	3103	40000
970	3104	10000
970	5335	60000
970	6042	120000
970	3402	70000
970	23013	20000
970	23014	20000
970	23015	20000
970	23016	20000
970	23017	10000
970	23018	10000
970	23019	10000
970	23020	10000
;비밀의정원 파견 전리품(ui)		
971	5002	100000
971	5342	100000
971	5343	50000
971	6707	50000
971	5335	70000
971	3403	40000
971	5347	40000
;비밀의정원 파견 전리품2(ui)		
972	5002	100000
972	5342	100000
972	5343	50000
972	6707	50000
972	5335	70000
972	3403	40000
972	5346	40000
972	5347	40000
; 몬스터 드랍(하남)		
;북망강시황		
1001	6	21428572
1001	106	21428572
1001	206	21428572
1001	405	21428571
1001	505	21428571
1001	605	21428571
1001	705	21428571
1001	4101	7500000
1001	4103	7500000
1001	4111	7500000
1001	4113	7500000
1001	4102	2500000
1001	4104	2500000
1001	5311	1666667
1001	5312	1666667
1001	5313	1666666
;대왕멧돼지		
1002	306	21428572
1002	2406	21428572
1002	2506	21428572
1002	805	21428571
1002	905	21428571
1002	1005	21428571
1002	1505	21428571
1002	4121	7500000
1002	4123	7500000
1002	4131	7500000
1002	4133	7500000
1002	4112	2500000
1002	4114	2500000
1002	5311	1666667
1002	5312	1666667
1002	5313	1666666
1002	5336	500000
1002	5338	10000
;기마장군		
1003	7	35714286
1003	107	35714286
1003	207	35714286
1003	406	35714286
1003	506	35714286
1003	606	35714285
1003	706	35714285
1003	11	3000000
1003	111	3000000
1003	410	3000000
1003	510	3000000
1003	4201	7500000
1003	4202	7500000
1003	4215	7500000
1003	4217	7500000
1003	4122	2500000
1003	4124	2500000
1003	5311	3333333
1003	5312	3333333
1003	5313	3333334
1003	5314	333
1003	5315	333
1003	5316	334
1003	5337	500000
1003	5336	500000
1003	5338	10000
;노화상		
1004	307	35714286
1004	2407	35714286
1004	2507	35714286
1004	806	35714286
1004	906	35714286
1004	1006	35714285
1004	1506	35714285
1004	211	3000000
1004	311	3000000
1004	610	3000000
1004	710	3000000
1004	4132	15000000
1004	4134	15000000
1004	4105	2500000
1004	4115	2500000
1004	5311	3666666
1004	5312	3666666
1004	5313	3666667
1004	5314	333
1004	5315	333
1004	5316	333
1004	5337	500000
1004	5336	500000
1004	5338	10000
;무극도객		
1005	8	35714286
1005	108	35714286
1005	208	35714286
1005	407	35714286
1005	507	35714286
1005	607	35714285
1005	707	35714285
1005	2411	3000000
1005	2511	3000000
1005	810	3000000
1005	910	3000000
1005	4203	15000000
1005	4204	15000000
1005	4125	2500000
1005	4135	2500000
1005	5311	4000000
1005	5312	4000000
1005	5313	4000000
1005	5314	333
1005	5315	333
1005	5316	334
1005	5337	500000
1005	5336	500000
1005	5338	10000
;청해		
;백혼사제		
1011	308	35714286
1011	2408	35714286
1011	2508	35714286
1011	807	35714286
1011	907	35714286
1011	1007	35714285
1011	1507	35714285
1011	4802	2333333
1011	4141	2333333
1011	4143	2333334
1011	4212	600000
1011	4216	600000
1011	5311	666666
1011	5312	666666
1011	5313	666667
1011	5336	500000
1011	5338	10000
;곤륜호법		
1012	8	35714286
1012	108	35714286
1012	208	35714286
1012	408	35714286
1012	508	35714286
1012	608	35714285
1012	708	35714285
1012	4151	4000000
1012	4153	4000000
1012	4218	650000
1012	4301	650000
1012	5311	833333
1012	5312	833333
1012	5313	833334
1012	5336	500000
1012	5338	10000
;염천마제		
1013	308	35714286
1013	2408	35714286
1013	2508	35714286
1013	808	35714286
1013	908	35714286
1013	1008	35714285
1013	1508	35714285
1013	12	3750000
1013	112	3750000
1013	1010	3750000
1013	1510	3750000
1013	4302	850000
1013	4803	850000
1013	4213	80000
1013	4214	80000
1013	5311	4333333
1013	5312	4333333
1013	5313	4333334
1013	5314	333
1013	5315	333
1013	5316	334
1013	5337	500000
1013	5336	500000
1013	5338	10000
1013	3907	500000
;빙백신장		
1014	9	35714286
1014	109	35714286
1014	209	35714286
1014	409	35714286
1014	509	35714286
1014	609	35714285
1014	709	35714285
1014	212	3750000
1014	312	3750000
1014	411	3750000
1014	511	3750000
1014	4804	5000000
